,quantity
15848,0.1
15849,0.1
15850,0.1
15851,0.1
15852,0.1
15853,0.1
15854,0.1
15855,0.1
15856,0.1
15857,0.1
15858,0.1
15859,0.1
15860,0.12
15861,0.12
15862,0.12
15863,0.12
15864,0.12
15865,0.12
15866,0.12
15867,0.12
15868,0.12
15869,0.12
15870,0.12
15871,0.12
15872,0.12
15873,0.01
15874,0.01
15875,0.01
15876,0.01
15877,0.01
15878,0.01
15879,0.01
15880,0.01
15881,0.01
15882,0.01
15883,0.01
15884,0.01
15885,0.01
15886,0.02
15887,0.02
15888,0.02
15889,0.02
15890,0.02
15891,0.02
15892,0.02
15893,0.02
15894,0.02
15895,0.02
15896,0.02
15897,0.02
15898,0.02
15899,0.03
15900,0.03
15901,0.03
15902,0.03
15903,0.03
15904,0.03
15905,0.03
15906,0.03
15907,0.03
15908,0.03
15909,0.03
15910,0.03
15911,0.03
15912,0.04
15913,0.04
15914,0.04
15915,0.04
15916,0.04
15917,0.04
15918,0.04
15919,0.04
15920,0.04
15921,0.04
15922,0.04
15923,0.04
15924,0.04
15925,0.05
15926,0.05
15927,0.05
15928,0.05
15929,0.05
15930,0.05
15931,0.05
15932,0.05
15933,0.05
15934,0.05
15935,0.05
15936,0.05
15937,0.05
15938,0.06
15939,0.06
15940,0.06
15941,0.06
15942,0.06
15943,0.06
15944,0.06
15945,0.06
15946,0.06
15947,0.06
15948,0.06
15949,0.06
15950,0.06
15951,0.07
15952,0.07
15953,0.07
15954,0.07
15955,0.07
15956,0.07
15957,0.07
15958,0.07
15959,0.07
15960,0.07
15961,0.07
15962,0.07
15963,0.07
15964,0.08
15965,0.08
15966,0.08
15967,0.08
15968,0.08
15969,0.08
15970,0.08
15971,0.08
15972,0.08
15973,0.08
15974,0.08
15975,0.08
15976,0.08
15977,0.09
15978,0.09
15979,0.09
15980,0.09
15981,0.09
15982,0.09
15983,0.09
15984,0.09
15985,0.09
15986,0.09
15987,0.09
15988,0.09
15989,0.09
15990,0.1
15991,0.1
15992,0.1
15993,0.1
15994,0.1
15995,0.1
15996,0.1
15997,0.1
15998,0.1
15999,0.1
16000,0.1
16001,0.1
16002,0.1
16003,0.12
16004,0.12
16005,0.12
16006,0.12
16007,0.12
16008,0.12
16009,0.12
16010,0.12
16011,0.12
16012,0.12
16013,0.12
16014,0.12
16015,0.12
16016,0.01
16017,0.01
16018,0.01
16019,0.01
16020,0.01
16021,0.01
16022,0.01
16023,0.01
16024,0.01
16025,0.01
16026,0.01
16027,0.01
16028,0.01
16029,0.02
16030,0.02
16031,0.02
16032,0.02
16033,0.02
16034,0.02
16035,0.02
16036,0.02
16037,0.02
16038,0.02
16039,0.02
16040,0.02
16041,0.02
16042,0.03
16043,0.03
16044,0.03
16045,0.03
16046,0.03
16047,0.03
16048,0.03
16049,0.03
16050,0.03
16051,0.03
16052,0.03
16053,0.03
16054,0.03
16055,0.04
16056,0.04
16057,0.04
16058,0.04
16059,0.04
16060,0.04
16061,0.04
16062,0.04
16063,0.04
16064,0.04
16065,0.04
16066,0.04
16067,0.04
16068,0.05
16069,0.05
16070,0.05
16071,0.05
16072,0.05
16073,0.05
16074,0.05
16075,0.05
16076,0.05
16077,0.05
16078,0.05
16079,0.05
16080,0.05
16081,0.06
16082,0.06
16083,0.06
16084,0.06
16085,0.06
16086,0.06
16087,0.06
16088,0.06
16089,0.06
16090,0.06
16091,0.06
16092,0.06
16093,0.06
16094,0.07
16095,0.07
16096,0.07
16097,0.07
16098,0.07
16099,0.07
16100,0.07
16101,0.07
16102,0.07
16103,0.07
16104,0.07
16105,0.07
16106,0.07
16107,0.08
16108,0.08
16109,0.08
16110,0.08
16111,0.08
16112,0.08
16113,0.08
16114,0.08
16115,0.08
16116,0.08
16117,0.08
16118,0.08
16119,0.08
16120,0.09
16121,0.09
16122,0.09
16123,0.09
16124,0.09
16125,0.09
16126,0.09
16127,0.09
16128,0.09
16129,0.09
16130,0.09
16131,0.09
16132,0.09
16133,0.1
16134,0.1
16135,0.1
16136,0.1
16137,0.1
16138,0.1
16139,0.1
16140,0.1
16141,0.1
16142,0.1
16143,0.1
16144,0.1
16145,0.1
16146,0.12
16147,0.12
16148,0.12
16149,0.12
16150,0.12
16151,0.12
16152,0.12
16153,0.12
16154,0.12
16155,0.12
16156,0.12
16157,0.12
16158,0.12
16159,0.01
16160,0.01
16161,0.01
16162,0.01
16163,0.01
16164,0.01
16165,0.01
16166,0.01
16167,0.01
16168,0.01
16169,0.01
16170,0.01
16171,0.01
16172,0.02
16173,0.02
16174,0.02
16175,0.02
16176,0.02
16177,0.02
16178,0.02
16179,0.02
16180,0.02
16181,0.02
16182,0.02
16183,0.02
16184,0.02
16185,0.03
16186,0.03
16187,0.03
16188,0.03
16189,0.03
16190,0.03
16191,0.03
16192,0.03
16193,0.03
16194,0.03
16195,0.03
16196,0.03
16197,0.03
16198,0.04
16199,0.04
16200,0.04
16201,0.04
16202,0.04
16203,0.04
16204,0.04
16205,0.04
16206,0.04
16207,0.04
16208,0.04
16209,0.04
16210,0.04
16211,0.05
16212,0.05
16213,0.05
16214,0.05
16215,0.05
16216,0.05
16217,0.05
16218,0.05
16219,0.05
16220,0.05
16221,0.05
16222,0.05
16223,0.05
16224,0.06
16225,0.06
16226,0.06
16227,0.06
16228,0.06
16229,0.06
16230,0.06
16231,0.06
16232,0.06
16233,0.06
16234,0.06
16235,0.06
16236,0.06
16237,0.07
16238,0.07
16239,0.07
16240,0.07
16241,0.07
16242,0.07
16243,0.07
16244,0.07
16245,0.07
16246,0.07
16247,0.07
16248,0.07
16249,0.07
16250,0.08
16251,0.08
16252,0.08
16253,0.08
16254,0.08
16255,0.08
16256,0.08
16257,0.08
16258,0.08
16259,0.08
16260,0.08
16261,0.08
16262,0.08
16263,0.09
16264,0.09
16265,0.09
16266,0.09
16267,0.09
16268,0.09
16269,0.09
16270,0.09
16271,0.09
16272,0.09
16273,0.09
16274,0.09
16275,0.09
16276,0.1
16277,0.1
16278,0.1
16279,0.1
16280,0.1
16281,0.1
16282,0.1
16283,0.1
16284,0.1
16285,0.1
16286,0.1
16287,0.1
16288,0.1
16289,0.12
16290,0.12
16291,0.12
16292,0.12
16293,0.12
16294,0.12
16295,0.12
16296,0.12
16297,0.12
16298,0.12
16299,0.12
16300,0.12
16301,0.12
16302,0.01
16303,0.01
16304,0.01
16305,0.01
16306,0.01
16307,0.01
16308,0.01
16309,0.01
16310,0.01
16311,0.01
16312,0.01
16313,0.01
16314,0.01
16315,0.02
16316,0.02
16317,0.02
16318,0.02
16319,0.02
16320,0.02
16321,0.02
16322,0.02
16323,0.02
16324,0.02
16325,0.02
16326,0.02
16327,0.02
16328,0.03
16329,0.03
16330,0.03
16331,0.03
16332,0.03
16333,0.03
16334,0.03
16335,0.03
16336,0.03
16337,0.03
16338,0.03
16339,0.03
16340,0.03
16341,0.04
16342,0.04
16343,0.04
16344,0.04
16345,0.04
16346,0.04
16347,0.04
16348,0.04
16349,0.04
16350,0.04
16351,0.04
16352,0.04
16353,0.04
16354,0.05
16355,0.05
16356,0.05
16357,0.05
16358,0.05
16359,0.05
16360,0.05
16361,0.05
16362,0.05
16363,0.05
16364,0.05
16365,0.05
16366,0.05
16367,0.06
16368,0.06
16369,0.06
16370,0.06
16371,0.06
16372,0.06
16373,0.06
16374,0.06
16375,0.06
16376,0.06
16377,0.06
16378,0.06
16379,0.06
16380,0.07
16381,0.07
16382,0.07
16383,0.07
16384,0.07
16385,0.07
16386,0.07
16387,0.07
16388,0.07
16389,0.07
16390,0.07
16391,0.07
16392,0.07
16393,0.08
16394,0.08
16395,0.08
16396,0.08
16397,0.08
16398,0.08
16399,0.08
16400,0.08
16401,0.08
16402,0.08
16403,0.08
16404,0.08
16405,0.08
16406,0.09
16407,0.09
16408,0.09
16409,0.09
16410,0.09
16411,0.09
16412,0.09
16413,0.09
16414,0.09
16415,0.09
16416,0.09
16417,0.09
16418,0.09
16419,0.1
16420,0.1
16421,0.1
16422,0.1
16423,0.1
16424,0.1
16425,0.1
16426,0.1
16427,0.1
16428,0.1
16429,0.1
16430,0.1
16431,0.1
16432,0.12
16433,0.12
16434,0.12
16435,0.12
16436,0.12
16437,0.12
16438,0.12
16439,0.12
16440,0.12
16441,0.12
16442,0.12
16443,0.12
16444,0.12
16445,0.01
16446,0.01
16447,0.01
16448,0.01
16449,0.01
16450,0.01
16451,0.01
16452,0.01
16453,0.01
16454,0.01
16455,0.01
16456,0.01
16457,0.01
16458,0.02
16459,0.02
16460,0.02
16461,0.02
16462,0.02
16463,0.02
16464,0.02
16465,0.02
16466,0.02
16467,0.02
16468,0.02
16469,0.02
16470,0.02
16471,0.03
16472,0.03
16473,0.03
16474,0.03
16475,0.03
16476,0.03
16477,0.03
16478,0.03
16479,0.03
16480,0.03
16481,0.03
16482,0.03
16483,0.03
16484,0.04
16485,0.04
16486,0.04
16487,0.04
16488,0.04
16489,0.04
16490,0.04
16491,0.04
16492,0.04
16493,0.04
16494,0.04
16495,0.04
16496,0.04
16497,0.05
16498,0.05
16499,0.05
16500,0.05
16501,0.05
16502,0.05
16503,0.05
16504,0.05
16505,0.05
16506,0.05
16507,0.05
16508,0.05
16509,0.05
16510,0.06
16511,0.06
16512,0.06
16513,0.06
16514,0.06
16515,0.06
16516,0.06
16517,0.06
16518,0.06
16519,0.06
16520,0.06
16521,0.06
16522,0.06
16523,0.07
16524,0.07
16525,0.07
16526,0.07
16527,0.07
16528,0.07
16529,0.07
16530,0.07
16531,0.07
16532,0.07
16533,0.07
16534,0.07
16535,0.07
16536,0.08
16537,0.08
16538,0.08
16539,0.08
16540,0.08
16541,0.08
16542,0.08
16543,0.08
16544,0.08
16545,0.08
16546,0.08
16547,0.08
16548,0.08
16549,0.09
16550,0.09
16551,0.09
16552,0.09
16553,0.09
16554,0.09
16555,0.09
16556,0.09
16557,0.09
16558,0.09
16559,0.09
16560,0.09
16561,0.09
16562,0.1
16563,0.1
16564,0.1
16565,0.1
16566,0.1
16567,0.1
16568,0.1
16569,0.1
16570,0.1
16571,0.1
16572,0.1
16573,0.1
16574,0.1
16575,0.12
16576,0.12
16577,0.12
16578,0.12
16579,0.12
16580,0.12
16581,0.12
16582,0.12
16583,0.12
16584,0.12
16585,0.12
16586,0.12
16587,0.12
16588,0.01
16589,0.01
16590,0.01
16591,0.01
16592,0.01
16593,0.01
16594,0.01
16595,0.01
16596,0.01
16597,0.01
16598,0.01
16599,0.01
16600,0.01
16601,0.02
16602,0.02
16603,0.02
16604,0.02
16605,0.02
16606,0.02
16607,0.02
16608,0.02
16609,0.02
16610,0.02
16611,0.02
16612,0.02
16613,0.02
16614,0.03
16615,0.03
16616,0.03
16617,0.03
16618,0.03
16619,0.03
16620,0.03
16621,0.03
16622,0.03
16623,0.03
16624,0.03
16625,0.03
16626,0.03
16627,0.04
16628,0.04
16629,0.04
16630,0.04
16631,0.04
16632,0.04
16633,0.04
16634,0.04
16635,0.04
16636,0.04
16637,0.04
16638,0.04
16639,0.04
16640,0.05
16641,0.05
16642,0.05
16643,0.05
16644,0.05
16645,0.05
16646,0.05
16647,0.05
16648,0.05
16649,0.05
16650,0.05
16651,0.05
16652,0.05
16653,0.06
16654,0.06
16655,0.06
16656,0.06
16657,0.06
16658,0.06
16659,0.06
16660,0.06
16661,0.06
16662,0.06
16663,0.06
16664,0.06
16665,0.06
16666,0.07
16667,0.07
16668,0.07
16669,0.07
16670,0.07
16671,0.07
16672,0.07
16673,0.07
16674,0.07
16675,0.07
16676,0.07
16677,0.07
16678,0.07
16679,0.08
16680,0.08
16681,0.08
16682,0.08
16683,0.08
16684,0.08
16685,0.08
16686,0.08
16687,0.08
16688,0.08
16689,0.08
16690,0.08
16691,0.08
16692,0.09
16693,0.09
16694,0.09
16695,0.09
16696,0.09
16697,0.09
16698,0.09
16699,0.09
16700,0.09
16701,0.09
16702,0.09
16703,0.09
16704,0.09
16705,0.1
16706,0.1
16707,0.1
16708,0.1
16709,0.1
16710,0.1
16711,0.1
16712,0.1
16713,0.1
16714,0.1
16715,0.1
16716,0.1
16717,0.1
16718,0.12
16719,0.12
16720,0.12
16721,0.12
16722,0.12
16723,0.12
16724,0.12
16725,0.12
16726,0.12
16727,0.12
16728,0.12
16729,0.12
16730,0.12
16731,0.01
16732,0.01
16733,0.01
16734,0.01
16735,0.01
16736,0.01
16737,0.01
16738,0.01
16739,0.01
16740,0.01
16741,0.01
16742,0.01
16743,0.01
16744,0.02
16745,0.02
16746,0.02
16747,0.02
16748,0.02
16749,0.02
16750,0.02
16751,0.02
16752,0.02
16753,0.02
16754,0.02
16755,0.02
16756,0.02
16757,0.03
16758,0.03
16759,0.03
16760,0.03
16761,0.03
16762,0.03
16763,0.03
16764,0.03
16765,0.03
16766,0.03
16767,0.03
16768,0.03
16769,0.03
16770,0.04
16771,0.04
16772,0.04
16773,0.04
16774,0.04
16775,0.04
16776,0.04
16777,0.04
16778,0.04
16779,0.04
16780,0.04
16781,0.04
16782,0.04
16783,0.05
16784,0.05
16785,0.05
16786,0.05
16787,0.05
16788,0.05
16789,0.05
16790,0.05
16791,0.05
16792,0.05
16793,0.05
16794,0.05
16795,0.05
16796,0.06
16797,0.06
16798,0.06
16799,0.06
16800,0.06
16801,0.06
16802,0.06
16803,0.06
16804,0.06
16805,0.06
16806,0.06
16807,0.06
16808,0.06
16809,0.07
16810,0.07
16811,0.07
16812,0.07
16813,0.07
16814,0.07
16815,0.07
16816,0.07
16817,0.07
16818,0.07
16819,0.07
16820,0.07
16821,0.07
16822,0.08
16823,0.08
16824,0.08
16825,0.08
16826,0.08
16827,0.08
16828,0.08
16829,0.08
16830,0.08
16831,0.08
16832,0.08
16833,0.08
16834,0.08
16835,0.09
16836,0.09
16837,0.09
16838,0.09
16839,0.09
16840,0.09
16841,0.09
16842,0.09
16843,0.09
16844,0.09
16845,0.09
16846,0.09
16847,0.09
16848,0.1
16849,0.1
16850,0.1
16851,0.1
16852,0.1
16853,0.1
16854,0.1
16855,0.1
16856,0.1
16857,0.1
16858,0.1
16859,0.1
16860,0.1
16861,0.12
16862,0.12
16863,0.12
16864,0.12
16865,0.12
16866,0.12
16867,0.12
16868,0.12
16869,0.12
16870,0.12
16871,0.12
16872,0.12
16873,0.12
16874,0.01
16875,0.01
16876,0.01
16877,0.01
16878,0.01
16879,0.01
16880,0.01
16881,0.01
16882,0.01
16883,0.01
16884,0.01
16885,0.01
16886,0.01
16887,0.02
16888,0.02
16889,0.02
16890,0.02
16891,0.02
16892,0.02
16893,0.02
16894,0.02
16895,0.02
16896,0.02
16897,0.02
16898,0.02
16899,0.02
16900,0.03
16901,0.03
16902,0.03
16903,0.03
16904,0.03
16905,0.03
16906,0.03
16907,0.03
16908,0.03
16909,0.03
16910,0.03
16911,0.03
16912,0.03
16913,0.04
16914,0.04
16915,0.04
16916,0.04
16917,0.04
16918,0.04
16919,0.04
16920,0.04
16921,0.04
16922,0.04
16923,0.04
16924,0.04
16925,0.04
16926,0.05
16927,0.05
16928,0.05
16929,0.05
16930,0.05
16931,0.05
16932,0.05
16933,0.05
16934,0.05
16935,0.05
16936,0.05
16937,0.05
16938,0.05
16939,0.06
16940,0.06
16941,0.06
16942,0.06
16943,0.06
16944,0.06
16945,0.06
16946,0.06
16947,0.06
16948,0.06
16949,0.06
16950,0.06
16951,0.06
16952,0.07
16953,0.07
16954,0.07
16955,0.07
16956,0.07
16957,0.07
16958,0.07
16959,0.07
16960,0.07
16961,0.07
16962,0.07
16963,0.07
16964,0.07
16965,0.08
16966,0.08
16967,0.08
16968,0.08
16969,0.08
16970,0.08
16971,0.08
16972,0.08
16973,0.08
16974,0.08
16975,0.08
16976,0.08
16977,0.08
16978,0.09
16979,0.09
16980,0.09
16981,0.09
16982,0.09
16983,0.09
16984,0.09
16985,0.09
16986,0.09
16987,0.09
16988,0.09
16989,0.09
16990,0.09
16991,0.1
16992,0.1
16993,0.1
16994,0.1
16995,0.1
16996,0.1
16997,0.1
16998,0.1
16999,0.1
17000,0.1
17001,0.1
17002,0.1
17003,0.1
17004,0.12
17005,0.12
17006,0.12
17007,0.12
17008,0.12
17009,0.12
17010,0.12
17011,0.12
17012,0.12
17013,0.12
17014,0.12
17015,0.12
17016,0.12
17017,0.01
17018,0.01
17019,0.01
17020,0.01
17021,0.01
17022,0.01
17023,0.01
17024,0.01
17025,0.01
17026,0.01
17027,0.01
17028,0.01
17029,0.01
17030,0.02
17031,0.02
17032,0.02
17033,0.02
17034,0.02
17035,0.02
17036,0.02
17037,0.02
17038,0.02
17039,0.02
17040,0.02
17041,0.02
17042,0.02
17043,0.03
17044,0.03
17045,0.03
17046,0.03
17047,0.03
17048,0.03
17049,0.03
17050,0.03
17051,0.03
17052,0.03
17053,0.03
17054,0.03
17055,0.03
17056,0.04
17057,0.04
17058,0.04
17059,0.04
17060,0.04
17061,0.04
17062,0.04
17063,0.04
17064,0.04
17065,0.04
17066,0.04
17067,0.04
17068,0.04
17069,0.05
17070,0.05
17071,0.05
17072,0.05
17073,0.05
17074,0.05
17075,0.05
17076,0.05
17077,0.05
17078,0.05
17079,0.05
17080,0.05
17081,0.05
17082,0.06
17083,0.06
17084,0.06
17085,0.06
17086,0.06
17087,0.06
17088,0.06
17089,0.06
17090,0.06
17091,0.06
17092,0.06
17093,0.06
17094,0.06
17095,0.07
17096,0.07
17097,0.07
17098,0.07
17099,0.07
17100,0.07
17101,0.07
17102,0.07
17103,0.07
17104,0.07
17105,0.07
17106,0.07
17107,0.07
17108,0.08
17109,0.08
17110,0.08
17111,0.08
17112,0.08
17113,0.08
17114,0.08
17115,0.08
17116,0.08
17117,0.08
17118,0.08
17119,0.08
17120,0.08
17121,0.09
17122,0.09
17123,0.09
17124,0.09
17125,0.09
17126,0.09
17127,0.09
17128,0.09
17129,0.09
17130,0.09
17131,0.09
17132,0.09
17133,0.09
17134,0.1
17135,0.1
17136,0.1
17137,0.1
17138,0.1
17139,0.1
17140,0.1
17141,0.1
17142,0.1
17143,0.1
17144,0.1
17145,0.1
17146,0.1
17147,0.12
17148,0.12
17149,0.12
17150,0.12
17151,0.12
17152,0.12
17153,0.12
17154,0.12
17155,0.12
17156,0.12
17157,0.12
17158,0.12
17159,0.12
17160,0.01
17161,0.01
17162,0.01
17163,0.01
17164,0.01
17165,0.01
17166,0.01
17167,0.01
17168,0.01
17169,0.01
17170,0.01
17171,0.01
17172,0.01
17173,0.02
17174,0.02
17175,0.02
17176,0.02
17177,0.02
17178,0.02
17179,0.02
17180,0.02
17181,0.02
17182,0.02
17183,0.02
17184,0.02
17185,0.02
17186,0.03
17187,0.03
17188,0.03
17189,0.03
17190,0.03
17191,0.03
17192,0.03
17193,0.03
17194,0.03
17195,0.03
17196,0.03
17197,0.03
17198,0.03
17199,0.04
17200,0.04
17201,0.04
17202,0.04
17203,0.04
17204,0.04
17205,0.04
17206,0.04
17207,0.04
17208,0.04
17209,0.04
17210,0.04
17211,0.04
17212,0.05
17213,0.05
17214,0.05
17215,0.05
17216,0.05
17217,0.05
17218,0.05
17219,0.05
17220,0.05
17221,0.05
17222,0.05
17223,0.05
17224,0.05
17225,0.06
17226,0.06
17227,0.06
17228,0.06
17229,0.06
17230,0.06
17231,0.06
17232,0.06
17233,0.06
17234,0.06
17235,0.06
17236,0.06
17237,0.06
17238,0.07
17239,0.07
17240,0.07
17241,0.07
17242,0.07
17243,0.07
17244,0.07
17245,0.07
17246,0.07
17247,0.07
17248,0.07
17249,0.07
17250,0.07
17251,0.08
17252,0.08
17253,0.08
17254,0.08
17255,0.08
17256,0.08
17257,0.08
17258,0.08
17259,0.08
17260,0.08
17261,0.08
17262,0.08
17263,0.08
17264,0.09
17265,0.09
17266,0.09
17267,0.09
17268,0.09
17269,0.09
17270,0.09
17271,0.09
17272,0.09
17273,0.09
17274,0.09
17275,0.09
17276,0.09
17277,0.1
17278,0.1
17279,0.1
17280,0.1
17281,0.1
17282,0.1
17283,0.1
17284,0.1
17285,0.1
17286,0.1
17287,0.1
17288,0.1
17289,0.1
17290,0.12
17291,0.12
17292,0.12
17293,0.12
17294,0.12
17295,0.12
17296,0.12
17297,0.12
17298,0.12
17299,0.12
17300,0.12
17301,0.12
17302,0.12
17303,0.01
17304,0.01
17305,0.01
17306,0.01
17307,0.01
17308,0.01
17309,0.01
17310,0.01
17311,0.01
17312,0.01
17313,0.01
17314,0.01
17315,0.01
17316,0.02
17317,0.02
17318,0.02
17319,0.02
17320,0.02
17321,0.02
17322,0.02
17323,0.02
17324,0.02
17325,0.02
17326,0.02
17327,0.02
17328,0.02
17329,0.03
17330,0.03
17331,0.03
17332,0.03
17333,0.03
17334,0.03
17335,0.03
17336,0.03
17337,0.03
17338,0.03
17339,0.03
17340,0.03
17341,0.03
17342,0.04
17343,0.04
17344,0.04
17345,0.04
17346,0.04
17347,0.04
17348,0.04
17349,0.04
17350,0.04
17351,0.04
17352,0.04
17353,0.04
17354,0.04
17355,0.05
17356,0.05
17357,0.05
17358,0.05
17359,0.05
17360,0.05
17361,0.05
17362,0.05
17363,0.05
17364,0.05
17365,0.05
17366,0.05
17367,0.05
17368,0.06
17369,0.06
17370,0.06
17371,0.06
17372,0.06
17373,0.06
17374,0.06
17375,0.06
17376,0.06
17377,0.06
17378,0.06
17379,0.06
17380,0.06
17381,0.07
17382,0.07
17383,0.07
17384,0.07
17385,0.07
17386,0.07
17387,0.07
17388,0.07
17389,0.07
17390,0.07
17391,0.07
17392,0.07
17393,0.07
17394,0.08
17395,0.08
17396,0.08
17397,0.08
17398,0.08
17399,0.08
17400,0.08
17401,0.08
17402,0.08
17403,0.08
17404,0.08
17405,0.08
17406,0.08
17407,0.09
17408,0.09
17409,0.09
17410,0.09
17411,0.09
17412,0.09
17413,0.09
17414,0.09
17415,0.09
17416,0.09
17417,0.09
17418,0.09
17419,0.09
17420,0.1
17421,0.1
17422,0.1
17423,0.1
17424,0.1
17425,0.1
17426,0.1
17427,0.1
17428,0.1
17429,0.1
17430,0.1
17431,0.1
17432,0.1
17433,0.12
17434,0.12
17435,0.12
17436,0.12
17437,0.12
17438,0.12
17439,0.12
17440,0.12
17441,0.12
17442,0.12
17443,0.12
17444,0.12
17445,0.12
17446,0.01
17447,0.01
17448,0.01
17449,0.01
17450,0.01
17451,0.01
17452,0.01
17453,0.01
17454,0.01
17455,0.01
17456,0.01
17457,0.01
17458,0.01
17459,0.02
17460,0.02
17461,0.02
17462,0.02
17463,0.02
17464,0.02
17465,0.02
17466,0.02
17467,0.02
17468,0.02
17469,0.02
17470,0.02
17471,0.02
17472,0.03
17473,0.03
17474,0.03
17475,0.03
17476,0.03
17477,0.03
17478,0.03
17479,0.03
17480,0.03
17481,0.03
17482,0.03
17483,0.03
17484,0.03
17485,0.04
17486,0.04
17487,0.04
17488,0.04
17489,0.04
17490,0.04
17491,0.04
17492,0.04
17493,0.04
17494,0.04
17495,0.04
17496,0.04
17497,0.04
17498,0.05
17499,0.05
17500,0.05
17501,0.05
17502,0.05
17503,0.05
17504,0.05
17505,0.05
17506,0.05
17507,0.05
17508,0.05
17509,0.05
17510,0.05
17511,0.06
17512,0.06
17513,0.06
17514,0.06
17515,0.06
17516,0.06
17517,0.06
17518,0.06
17519,0.06
17520,0.06
17521,0.06
17522,0.06
17523,0.06
17524,0.07
17525,0.07
17526,0.07
17527,0.07
17528,0.07
17529,0.07
17530,0.07
17531,0.07
17532,0.07
17533,0.07
17534,0.07
17535,0.07
17536,0.07
17537,0.08
17538,0.08
17539,0.08
17540,0.08
17541,0.08
17542,0.08
17543,0.08
17544,0.08
17545,0.08
17546,0.08
17547,0.08
17548,0.08
17549,0.08
17550,0.09
17551,0.09
17552,0.09
17553,0.09
17554,0.09
17555,0.09
17556,0.09
17557,0.09
17558,0.09
17559,0.09
17560,0.09
17561,0.09
17562,0.09
17563,0.1
17564,0.1
17565,0.1
17566,0.1
17567,0.1
17568,0.1
17569,0.1
17570,0.1
17571,0.1
17572,0.1
17573,0.1
17574,0.1
17575,0.1
17576,0.12
17577,0.12
17578,0.12
17579,0.12
17580,0.12
17581,0.12
17582,0.12
17583,0.12
17584,0.12
17585,0.12
17586,0.12
17587,0.12
17588,0.12
17589,0.01
17590,0.01
17591,0.01
17592,0.01
17593,0.01
17594,0.01
17595,0.01
17596,0.01
17597,0.01
17598,0.01
17599,0.01
17600,0.01
17601,0.01
17602,0.02
17603,0.02
17604,0.02
17605,0.02
17606,0.02
17607,0.02
17608,0.02
17609,0.02
17610,0.02
17611,0.02
17612,0.02
17613,0.02
17614,0.02
17615,0.03
17616,0.03
17617,0.03
17618,0.03
17619,0.03
17620,0.03
17621,0.03
17622,0.03
17623,0.03
17624,0.03
17625,0.03
17626,0.03
17627,0.03
17628,0.04
17629,0.04
17630,0.04
17631,0.04
17632,0.04
17633,0.04
17634,0.04
17635,0.04
17636,0.04
17637,0.04
17638,0.04
17639,0.04
17640,0.04
17641,0.05
17642,0.05
17643,0.05
17644,0.05
17645,0.05
17646,0.05
17647,0.05
17648,0.05
17649,0.05
17650,0.05
17651,0.05
17652,0.05
17653,0.05
17654,0.06
17655,0.06
17656,0.06
17657,0.06
17658,0.06
17659,0.06
17660,0.06
17661,0.06
17662,0.06
17663,0.06
17664,0.06
17665,0.06
17666,0.06
17667,0.07
17668,0.07
17669,0.07
17670,0.07
17671,0.07
17672,0.07
17673,0.07
17674,0.07
17675,0.07
17676,0.07
17677,0.07
17678,0.07
17679,0.07
17680,0.08
17681,0.08
17682,0.08
17683,0.08
17684,0.08
17685,0.08
17686,0.08
17687,0.08
17688,0.08
17689,0.08
17690,0.08
17691,0.08
17692,0.08
17693,0.09
17694,0.09
17695,0.09
17696,0.09
17697,0.09
17698,0.09
17699,0.09
17700,0.09
17701,0.09
17702,0.09
17703,0.09
17704,0.09
17705,0.09
17706,0.1
17707,0.1
17708,0.1
17709,0.1
17710,0.1
17711,0.1
17712,0.1
17713,0.1
17714,0.1
17715,0.1
17716,0.1
17717,0.1
17718,0.1
17719,0.12
17720,0.12
17721,0.12
17722,0.12
17723,0.12
17724,0.12
17725,0.12
17726,0.12
17727,0.12
17728,0.12
17729,0.12
17730,0.12
17731,0.12
17732,0.01
17733,0.01
17734,0.01
17735,0.01
17736,0.01
17737,0.01
17738,0.01
17739,0.01
17740,0.01
17741,0.01
17742,0.01
17743,0.01
17744,0.01
17745,0.02
17746,0.02
17747,0.02
17748,0.02
17749,0.02
17750,0.02
17751,0.02
17752,0.02
17753,0.02
17754,0.02
17755,0.02
17756,0.02
17757,0.02
17758,0.03
17759,0.03
17760,0.03
17761,0.03
17762,0.03
17763,0.03
17764,0.03
17765,0.03
17766,0.03
17767,0.03
17768,0.03
17769,0.03
17770,0.03
17771,0.04
17772,0.04
17773,0.04
17774,0.04
17775,0.04
17776,0.04
17777,0.04
17778,0.04
17779,0.04
17780,0.04
17781,0.04
17782,0.04
17783,0.04
17784,0.05
17785,0.05
17786,0.05
17787,0.05
17788,0.05
17789,0.05
17790,0.05
17791,0.05
17792,0.05
17793,0.05
17794,0.05
17795,0.05
17796,0.05
17797,0.06
17798,0.06
17799,0.06
17800,0.06
17801,0.06
17802,0.06
17803,0.06
17804,0.06
17805,0.06
17806,0.06
17807,0.06
17808,0.06
17809,0.06
17810,0.07
17811,0.07
17812,0.07
17813,0.07
17814,0.07
17815,0.07
17816,0.07
17817,0.07
17818,0.07
17819,0.07
17820,0.07
17821,0.07
17822,0.07
17823,0.08
17824,0.08
17825,0.08
17826,0.08
17827,0.08
17828,0.08
17829,0.08
17830,0.08
17831,0.08
17832,0.08
17833,0.08
17834,0.08
17835,0.08
17836,0.09
17837,0.09
17838,0.09
17839,0.09
17840,0.09
17841,0.09
17842,0.09
17843,0.09
17844,0.09
17845,0.09
17846,0.09
